86038,202,CHEM,012B,TTH,02:00 PM,05:05 PM,SA211
86039,201,CHEM,015,TTH,09:15 AM,10:35 AM,SA215
86039,201,CHEM,015,T,10:45 AM,01:50 PM,SA209
86040,202,CHEM,015,MW,09:15 AM,10:35 AM,SA215
86040,202,CHEM,015,M,10:45 AM,01:50 PM,SA209
86041,203,CHEM,015,MW,09:15 AM,10:35 AM,SA215
86041,203,CHEM,015,W,10:45 AM,01:50 PM,SA209
86042,204,CHEM,015,TTH,09:15 AM,10:35 AM,SA215
86042,204,CHEM,015,TH,10:45 AM,01:50 PM,SA209
86043,205,CHEM,015,TTH,09:15 AM,10:35 AM,SA215
86043,205,CHEM,015,TH,10:45 AM,01:50 PM,SA209
86044,201,CHEM,030A,MW,10:45 AM,12:05 PM,SA215
86044,201,CHEM,030A,M,12:45 PM,03:50 PM,SA207
86045,202,CHEM,030A,MW,10:45 AM,12:05 PM,SA215
86045,202,CHEM,030A,W,12:45 PM,03:50 PM,SA207
86046,203,CHEM,030A,TTH,12:15 PM,01:35 PM,SA215
86046,203,CHEM,030A,T,02:00 PM,05:05 PM,SA207
86047,204,CHEM,030A,TTH,12:15 PM,01:35 PM,SA215
86047,204,CHEM,030A,TH,02:00 PM,05:05 PM,SA207
86048,205,CHEM,030A,MW,05:30 PM,06:50 PM,SA215
86048,205,CHEM,030A,M,07:00 PM,10:05 PM,SA207
86049,206,CHEM,030A,MW,05:30 PM,06:50 PM,SA215
86049,206,CHEM,030A,W,07:00 PM,10:05 PM,SA207
86050,207,CHEM,030A,MW,07:45 AM,09:05 AM,SA215
86050,207,CHEM,030A,M,09:15 AM,12:20 PM,SA207
86051,208,CHEM,030A,MW,07:45 AM,09:05 AM,SA215
86051,208,CHEM,030A,W,09:15 AM,12:20 PM,SA207
86052,201,CHEM,030B,TTH,05:30 PM,06:50 PM,SA215
86052,201,CHEM,030B,T,07:00 PM,10:05 PM,AC160
86294,201,CII,205,T,06:35 PM,07:55 PM,LE231
86295,201,CII,220,T,10:45 AM,12:05 PM,LE231
86296,201,CIT,010,MW,09:15 AM,10:35 AM,
86296,201,CIT,010,W,10:45 AM,11:35 AM,
86297,202,CIT,010,W,06:00 PM,09:05 PM,
86297,202,CIT,010,W,05:00 PM,05:50 PM,
86298,203,CIT,010,S,09:00 AM,12:25 PM,
86298,203,CIT,010,S,12:35 PM,01:40 PM,
86299,204,CIT,010,,,,LE204
86300,205,CIT,010,,,,LE232
86301,201,CIT,020,MW,06:00 PM,06:50 PM,
86301,201,CIT,020,MW,07:00 PM,08:20 PM,
86302,201,CIT,040,T,06:00 PM,08:25 PM,
86302,201,CIT,040,T,08:35 PM,09:55 PM,
86303,201,CIT,044,TH,09:15 AM,09:45 AM,
86303,201,CIT,044,TH,09:55 AM,11:15 AM,
86303,201,CIT,044,,,,
86304,201,CIT,050,,,,
86576,201,COMS,010,MW,12:15 PM,01:35 PM,C203
86577,202,COMS,010,TTH,12:15 PM,01:35 PM,C203
86578,203,COMS,010,MW,01:45 PM,03:05 PM,C204
86579,204,COMS,010,M,06:00 PM,09:05 PM,C203
